Symbol,Date,Close
CNR,6/19/2018,107.57
CNR,6/20/2018,107.53
CNR,6/21/2018,106.07
CNR,6/22/2018,107.03
CNR,6/25/2018,105.26
CNR,6/26/2018,107.18
CNR,6/27/2018,106.77
CNR,6/28/2018,107.31
CNR,6/29/2018,107.53
CNR,7/3/2018,105.79
CNR,7/4/2018,105.86
CNR,7/5/2018,106
CNR,7/6/2018,107.49
CNR,7/9/2018,110.41
CNR,7/10/2018,111.48
CNR,7/11/2018,110.9
CNR,7/12/2018,112.78
CNR,7/13/2018,112.92
CNR,7/16/2018,111.37
CNR,7/17/2018,111.06
CNR,7/18/2018,112.5
CNR,7/19/2018,114.23
CNR,7/20/2018,113.68
CNR,7/23/2018,112.61
CNR,7/24/2018,112
CNR,7/25/2018,116.74
CNR,7/26/2018,117.8
CNR,7/27/2018,117.78
CNR,7/30/2018,115.79
CNR,7/31/2018,116.12
CNR,8/1/2018,115.04
CNR,8/2/2018,115.66
CNR,8/3/2018,114.68
CNR,8/7/2018,115.24
CNR,8/8/2018,116.33
CNR,8/9/2018,116.37
CNR,8/10/2018,115.5
CNR,8/13/2018,115.47
CNR,8/14/2018,116.6
CNR,8/15/2018,115.69
CNR,8/16/2018,116.21
CNR,8/17/2018,116.33
CNR,8/20/2018,116.61
CNR,8/21/2018,115.53
CNR,8/22/2018,114.26
CNR,8/23/2018,115
CNR,8/24/2018,114.56
CNR,8/27/2018,116.29
CNR,8/28/2018,115.58
CNR,8/29/2018,115.36
CNR,8/30/2018,116.46
CNR,8/31/2018,116.06
CNR,9/4/2018,115.15
CNR,9/5/2018,113.96
CNR,9/6/2018,114.2
CNR,9/7/2018,113.58
CNR,9/10/2018,113.88
CNR,9/11/2018,113.89
CNR,9/12/2018,112.1
CNR,9/13/2018,113.08
CNR,9/14/2018,113.64
CNR,9/17/2018,114.27
CNR,9/18/2018,113.52
CNR,9/19/2018,111.36
CNR,9/20/2018,113.69
CNR,9/21/2018,114.51
CNR,9/24/2018,112.36
CNR,9/25/2018,113.97
CNR,9/26/2018,116.47
CNR,9/27/2018,116.84
CNR,9/28/2018,115.9
CNR,10/1/2018,117.05
CNR,10/2/2018,115.35
CNR,10/3/2018,115.19
CNR,10/4/2018,116.59
CNR,10/5/2018,117.32
CNR,10/9/2018,118.3
CNR,10/10/2018,111.85
CNR,10/11/2018,109.77
CNR,10/12/2018,110.49
CNR,10/15/2018,110.16
CNR,10/16/2018,111.96
CNR,10/17/2018,110.7
CNR,10/18/2018,109.01
CNR,10/19/2018,111.1
CNR,10/22/2018,111.52
CNR,10/23/2018,108.25
CNR,10/24/2018,107.79
CNR,10/25/2018,106.7
CNR,10/26/2018,107.57
CNR,10/29/2018,107.67
CNR,10/30/2018,111.7
CNR,10/31/2018,112.54
CNR,11/1/2018,111.5
CNR,11/2/2018,111.5
CNR,11/5/2018,111.85
CNR,11/6/2018,112.44
CNR,11/7/2018,113.08
CNR,11/8/2018,113.16
CNR,11/9/2018,113.17
CNR,11/12/2018,111.62
CNR,11/13/2018,112.41
CNR,11/14/2018,112.42
CNR,11/15/2018,112.33
CNR,11/16/2018,112.8
CNR,11/19/2018,113.7
CNR,11/20/2018,109.1
CNR,11/21/2018,112.4
CNR,11/22/2018,111.94
CNR,11/23/2018,112.22
CNR,11/26/2018,112.2
CNR,11/27/2018,111.63
CNR,11/28/2018,113.53
CNR,11/29/2018,112.87
CNR,11/30/2018,114.16
CNR,12/3/2018,112.73
CNR,12/4/2018,108.83
CNR,12/5/2018,111.3
CNR,12/6/2018,108.3
CNR,12/7/2018,104.88
CNR,12/10/2018,105.4
CNR,12/11/2018,104.52
CNR,12/12/2018,105.54
CNR,12/13/2018,105.18
CNR,12/14/2018,103.56
CNR,12/17/2018,101
CNR,12/18/2018,101.6
CNR,12/19/2018,100.94
CNR,12/20/2018,99.58
CNR,12/21/2018,98.08
CNR,12/24/2018,96.51
CNR,12/27/2018,99.95
CNR,12/28/2018,100.56
CNR,12/31/2018,101.11
CNR,1/2/2019,100.52
CNR,1/3/2019,98.76
CNR,1/4/2019,100.77
CNR,1/7/2019,103
CNR,1/8/2019,103.36
CNR,1/9/2019,104.97
CNR,1/10/2019,106.42
CNR,1/11/2019,105.98
CNR,1/14/2019,108.23
CNR,1/15/2019,107.82
CNR,1/16/2019,108.63
CNR,1/17/2019,109
CNR,1/18/2019,109.25
CNR,1/21/2019,111.8
CNR,1/22/2019,108.21
CNR,1/23/2019,108.48
CNR,1/24/2019,109.57
CNR,1/25/2019,110.37
CNR,1/28/2019,110.95
CNR,1/29/2019,110.43
CNR,1/30/2019,109.58
CNR,1/31/2019,109.65
CNR,2/1/2019,109
CNR,2/4/2019,108.89
CNR,2/5/2019,109.88
CNR,2/6/2019,109.02
CNR,2/7/2019,109.97
CNR,2/8/2019,109.64
CNR,2/11/2019,108.25
CNR,2/12/2019,108.13
CNR,2/13/2019,108.15
CNR,2/14/2019,109.94
CNR,2/15/2019,111.38
CNR,2/19/2019,112.05
CNR,2/20/2019,113.39
CNR,2/21/2019,113.59
CNR,2/22/2019,112.76
CNR,2/25/2019,113.69
CNR,2/26/2019,113.72
CNR,2/27/2019,114.02
CNR,2/28/2019,112.92
CNR,3/1/2019,113.48
CNR,3/4/2019,114.87
CNR,3/5/2019,115.33
CNR,3/6/2019,116.33
CNR,3/7/2019,116.69
CNR,3/8/2019,115.96
CNR,3/11/2019,117.13
CNR,3/12/2019,117.09
CNR,3/13/2019,117.4
CNR,3/14/2019,116.73
CNR,3/15/2019,116.88
CNR,3/18/2019,118.4
CNR,3/19/2019,116.06
CNR,3/20/2019,115.36
CNR,3/21/2019,117.16
CNR,3/22/2019,116.2
CNR,3/25/2019,115.4
CNR,3/26/2019,117.18
CNR,3/27/2019,117.99
CNR,3/28/2019,119.84
CNR,3/29/2019,119.63
CNR,4/1/2019,120.69
CNR,4/2/2019,120.53
CNR,4/3/2019,120.46
CNR,4/4/2019,120.95
CNR,4/5/2019,120.7
CNR,4/8/2019,121.12
CNR,4/9/2019,120.41
CNR,4/10/2019,120.31
CNR,4/11/2019,120.7
CNR,4/12/2019,121.99
CNR,4/15/2019,122.74
CNR,4/16/2019,123.06
CNR,4/17/2019,124.28
CNR,4/18/2019,125.4
CNR,4/22/2019,125.25
CNR,4/23/2019,126.68
CNR,4/24/2019,125.97
CNR,4/25/2019,126.78
CNR,4/26/2019,127.37
CNR,4/29/2019,126.22
CNR,4/30/2019,124.44
CNR,5/1/2019,123.78
CNR,5/2/2019,124.21
CNR,5/3/2019,125.35
CNR,5/6/2019,124.92
CNR,5/7/2019,123.94
CNR,5/8/2019,125.02
CNR,5/9/2019,124.98
CNR,5/10/2019,124.08
CNR,5/13/2019,123.39
CNR,5/14/2019,124.28
CNR,5/15/2019,124.66
CNR,5/16/2019,127.38
CNR,5/17/2019,126.35
CNR,5/21/2019,125.72
CNR,5/22/2019,124.91
CNR,5/23/2019,123.02
CNR,5/24/2019,122.98
CNR,5/27/2019,124.5
CNR,5/28/2019,123.03
CNR,5/29/2019,120.76
CNR,5/30/2019,120.79
CNR,5/31/2019,119.82
CNR,6/3/2019,120.44
CNR,6/4/2019,121.14
CNR,6/5/2019,122.65
CNR,6/6/2019,121.57
CNR,6/7/2019,121.15
CNR,6/10/2019,119.9
CNR,6/11/2019,120.55
CNR,6/12/2019,122.04
CNR,6/13/2019,121.72
CNR,6/14/2019,122.57
CNR,6/17/2019,121.84
CNR,6/18/2019,122.73
CNR,6/19/2019,122.52
CNR,6/20/2019,122.91
CNR,6/21/2019,122.94
CNR,6/24/2019,121.56
CNR,6/25/2019,120.34
CNR,6/26/2019,119.25
CNR,6/27/2019,120
CNR,6/28/2019,121.2
CNR,7/2/2019,123.51
CNR,7/3/2019,124.27
CNR,7/4/2019,124.65
CNR,7/5/2019,123.99
CNR,7/8/2019,122.77
CNR,7/9/2019,123.03
CNR,7/10/2019,121.74
CNR,7/11/2019,122.16
CNR,7/12/2019,122.13
CNR,7/15/2019,122.12
CNR,7/16/2019,124.57
CNR,7/17/2019,120.83
CNR,7/18/2019,120.83
CNR,7/19/2019,119.69
CNR,7/22/2019,119.48
CNR,7/23/2019,119.53
CNR,7/24/2019,123.46
CNR,7/25/2019,124.24
CNR,7/26/2019,125
CNR,7/29/2019,125.31
CNR,7/30/2019,125.45
CNR,7/31/2019,124.92
CNR,8/1/2019,123.57
CNR,8/2/2019,122.91
CNR,8/6/2019,121.93
CNR,8/7/2019,122.81
CNR,8/8/2019,124.23
CNR,8/9/2019,123.97
CNR,8/12/2019,123.15
CNR,8/13/2019,124.13
CNR,8/14/2019,121.1
CNR,8/15/2019,120.5
CNR,8/16/2019,122.73
CNR,8/19/2019,124.28
CNR,8/20/2019,122.71
CNR,8/21/2019,123.37
CNR,8/22/2019,122.28
CNR,8/23/2019,119.45
CNR,8/26/2019,119.84
CNR,8/27/2019,120.78
CNR,8/28/2019,120.39
CNR,8/29/2019,122.7
CNR,8/30/2019,122.6
CNR,9/3/2019,121.34
CNR,9/4/2019,121.2
CNR,9/5/2019,124.04
CNR,9/6/2019,122.39
CNR,9/9/2019,121.45
CNR,9/10/2019,122.56
CNR,9/11/2019,122.03
CNR,9/12/2019,122.14
CNR,9/13/2019,122.33
CNR,9/16/2019,121.01
CNR,9/17/2019,121.11
CNR,9/18/2019,120.56
CNR,9/19/2019,121.19
CNR,9/20/2019,118.9
CNR,9/23/2019,118.4
CNR,9/24/2019,118.55
CNR,9/25/2019,118.98
CNR,9/26/2019,118.95
CNR,9/27/2019,118.49
CNR,9/30/2019,118.96
CNR,10/1/2019,114.76
CNR,10/2/2019,113.01
CNR,10/3/2019,113.52
CNR,10/4/2019,113.03
CNR,10/7/2019,113.12
CNR,10/8/2019,111.61
CNR,10/9/2019,112.75
CNR,10/10/2019,113.7
CNR,10/11/2019,114.78
CNR,10/15/2019,114.53
CNR,10/16/2019,115.12
CNR,10/17/2019,115.12
CNR,10/18/2019,114.84
CNR,10/21/2019,116.08
CNR,10/22/2019,117.38
CNR,10/23/2019,117.1
CNR,10/24/2019,115.98
CNR,10/25/2019,116.23
CNR,10/28/2019,117.36
CNR,10/29/2019,117.45
CNR,10/30/2019,119.01
CNR,10/31/2019,117.8
CNR,11/1/2019,120.25
CNR,11/4/2019,122.06
CNR,11/5/2019,123.33
CNR,11/6/2019,123.88
CNR,11/7/2019,125
CNR,11/8/2019,125.1
CNR,11/11/2019,123.83
CNR,11/12/2019,123.27
CNR,11/13/2019,123
CNR,11/14/2019,123.5
CNR,11/15/2019,123.94
CNR,11/18/2019,123.76
CNR,11/19/2019,122.65
CNR,11/20/2019,120.45
CNR,11/21/2019,119.95
CNR,11/22/2019,120.2
CNR,11/25/2019,120.91
CNR,11/26/2019,122.49
CNR,11/27/2019,122.86
CNR,11/28/2019,122.25
CNR,11/29/2019,120.61
CNR,12/2/2019,119.75
CNR,12/3/2019,117.15
CNR,12/4/2019,117.26
CNR,12/5/2019,117.05
CNR,12/6/2019,119
CNR,12/9/2019,117.79
CNR,12/10/2019,118.56
CNR,12/11/2019,118.86
CNR,12/12/2019,119.32
CNR,12/13/2019,118.72
CNR,12/16/2019,119.3
CNR,12/17/2019,119.58
CNR,12/18/2019,119.06
CNR,12/19/2019,118.33
CNR,12/20/2019,119.42
CNR,12/23/2019,118.9
CNR,12/24/2019,119.16
CNR,12/27/2019,118.97
